id,variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,col_path_6,col_path_6_LIST,col_path_7,col_path_7_LIST,col_path_8,col_path_8_LIST,data_type,path,list_path,subfield_path,column_name,var_type,name,duplicate_flag
ad_preferences:label_values:title,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,label_values,title,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'title')",,"[""label_values"", ""title""]",title,static,ad_preferences,Yes
ad_preferences:label_values:ent_field_name,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,label_values,,LIST,,LIST,ent_field_name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'ent_field_name')","[""label_values"", ""ent_field_name""]","""ent_field_name""",ent_field_name,list,ad_preferences,Yes
ad_preferences:label_values:label,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,label_values,,LIST,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')","[""label_values"", ""label""]","""label""",label,list,ad_preferences,Yes
ad_preferences:label_values:value,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,label_values,,LIST,,LIST,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')","[""label_values"", ""value""]","""value""",value,list,ad_preferences,Yes
ad_preferences:label_values:title,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,label_values,,LIST,title,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'title')","[""label_values"", ""title""]","""title""",title,list,ad_preferences,Yes
ad_preferences:ent_name,ads_information/ad_preferences.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'dict': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'ent_field_name': 'string', 'label': 'string', 'vec': ['array']}, {'dict': ['array'], 'title': 'string'}, {'dict': ['array'], 'title': 'string'}, {'dict': [{'dict': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'title': 'string'}], 'title': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ad_preferences.json,ent_name,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('ent_name',)",,"[""ent_name""]",ent_name,skip,ad_preferences,No
ads_about_meta:media,ads_information/ads_about_meta.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ads_about_meta.json,media,,LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,ads_about_meta,Yes
ads_about_meta:label_values:ent_field_name,ads_information/ads_about_meta.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ads_about_meta.json,label_values,ent_field_name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'ent_field_name')",,"[""label_values"", ""ent_field_name""]",ent_field_name,static,ads_about_meta,No
ads_about_meta:label_values:timestamp_value,ads_information/ads_about_meta.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ads_about_meta.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,ads_about_meta,No
ads_about_meta:ent_name,ads_information/ads_about_meta.json,"{'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'value': 'string'}, {'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ads_about_meta.json,ent_name,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('ent_name',)",,"[""ent_name""]",ent_name,skip,ads_about_meta,No
ads_personalization_consent:media,ads_information/ads_personalization_consent.json,"{'timestamp': 'number', 'media': ['array'], 'label_values': [{'ent_field_name': 'string', 'label': 'string', 'timestamp_value': 'number'}, {'ent_field_name': 'string', 'label': 'string', 'value': 'string'}], 'fbid': 'string', 'ent_name': 'string'}",ads_information,,,,ads_personalization_consent.json,media,,LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,ads_personalization_consent,Yes
